observation_date,observation_count,one_week_ago,delta_one_week_ago,two_week_ago,delta_two_week_ago,three_week_ago,delta_three_week_ago,four_week_ago,delta_four_week_ago,five_week_ago,delta_five_week_ago,one_year_ago,one_year_ago_delta,one_year_one_week_ago,one_year_one_week_ago_delta,one_year_two_week_ago,one_year_two_week_ago_delta,one_year_three_week_ago,one_year_three_week_ago_delta,week_num,year_num
2014-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2014
2014-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2014
2014-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2014
2014-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2014
2014-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2014
2014-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2014
2014-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2014
2014-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2014
2014-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2014
2014-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,38,2014
2014-09-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.0,4.0,4.0,4.0,4.0,39,2014
2014-10-05,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,1.0,1.0,0.0,-4.0,0.0,-4.0,40,2014
2014-10-12,234.0,43.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,97.0,35.0,34.0,1.0,1.0,1.0,1.0,41,2014
2014-10-19,221.0,234.0,191.0,43.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,333.0,201.0,132.0,97.0,35.0,34.0,35.0,34.0,42,2014
2014-10-26,390.0,221.0,-13.0,234.0,191.0,43.0,42.0,1.0,1.0,0.0,0.0,588.5,255.5,333.0,201.0,132.0,97.0,132.0,97.0,43,2014
2014-11-02,177.0,390.0,169.0,221.0,-13.0,234.0,191.0,43.0,42.0,1.0,1.0,231.0,-357.5,588.5,255.5,333.0,201.0,333.0,201.0,44,2014
2014-11-09,71.0,177.0,-213.0,390.0,169.0,221.0,-13.0,234.0,191.0,43.0,42.0,140.0,-91.0,231.0,-357.5,588.5,255.5,588.5,255.5,45,2014
2014-11-16,30.0,71.0,-106.0,177.0,-213.0,390.0,169.0,221.0,-13.0,234.0,191.0,31.0,-109.0,140.0,-91.0,231.0,-357.5,231.0,-357.5,46,2014
2014-11-23,5.0,30.0,-41.0,71.0,-106.0,177.0,-213.0,390.0,169.0,221.0,-13.0,26.0,-5.0,31.0,-109.0,140.0,-91.0,140.0,-91.0,47,2014
2014-11-30,10.0,5.0,-25.0,30.0,-41.0,71.0,-106.0,177.0,-213.0,390.0,169.0,6.0,-20.0,26.0,-5.0,31.0,-109.0,31.0,-109.0,48,2014
2014-12-07,12.0,10.0,5.0,5.0,-25.0,30.0,-41.0,71.0,-106.0,177.0,-213.0,28.0,22.0,6.0,-20.0,26.0,-5.0,26.0,-5.0,49,2014
2014-12-14,1.0,12.0,2.0,10.0,5.0,5.0,-25.0,30.0,-41.0,71.0,-106.0,10.0,-18.0,28.0,22.0,6.0,-20.0,6.0,-20.0,50,2014
2014-12-21,5.0,1.0,-11.0,12.0,2.0,10.0,5.0,5.0,-25.0,30.0,-41.0,49.0,39.0,10.0,-18.0,28.0,22.0,28.0,22.0,51,2014
2014-12-28,7.0,5.0,4.0,1.0,-11.0,12.0,2.0,10.0,5.0,5.0,-25.0,49.0,0.0,49.0,39.0,10.0,-18.0,10.0,-18.0,52,2014
2015-01-04,1.0,7.0,2.0,5.0,4.0,1.0,-11.0,12.0,2.0,10.0,5.0,18.0,-31.0,49.0,0.0,49.0,39.0,49.0,39.0,1,2015
2015-01-11,13.0,1.0,-6.0,7.0,2.0,5.0,4.0,1.0,-11.0,12.0,2.0,21.0,3.0,18.0,-31.0,49.0,0.0,49.0,0.0,2,2015
2015-01-18,6.0,13.0,12.0,1.0,-6.0,7.0,2.0,5.0,4.0,1.0,-11.0,22.0,1.0,21.0,3.0,18.0,-31.0,18.0,-31.0,3,2015
2015-01-25,3.0,6.0,-7.0,13.0,12.0,1.0,-6.0,7.0,2.0,5.0,4.0,46.0,24.0,22.0,1.0,21.0,3.0,21.0,3.0,4,2015
2015-02-01,3.0,3.0,-3.0,6.0,-7.0,13.0,12.0,1.0,-6.0,7.0,2.0,16.0,-30.0,46.0,24.0,22.0,1.0,22.0,1.0,5,2015
2015-02-08,5.0,3.0,0.0,3.0,-3.0,6.0,-7.0,13.0,12.0,1.0,-6.0,23.0,7.0,16.0,-30.0,46.0,24.0,46.0,24.0,6,2015
2015-02-15,4.0,5.0,2.0,3.0,0.0,3.0,-3.0,6.0,-7.0,13.0,12.0,5.0,-18.0,23.0,7.0,16.0,-30.0,16.0,-30.0,7,2015
2015-02-22,2.0,4.0,-1.0,5.0,2.0,3.0,0.0,3.0,-3.0,6.0,-7.0,5.0,0.0,5.0,-18.0,23.0,7.0,23.0,7.0,8,2015
2015-03-01,2.0,2.0,-2.0,4.0,-1.0,5.0,2.0,3.0,0.0,3.0,-3.0,19.0,14.0,5.0,0.0,5.0,-18.0,5.0,-18.0,9,2015
2015-03-08,3.0,2.0,0.0,2.0,-2.0,4.0,-1.0,5.0,2.0,3.0,0.0,12.0,-7.0,19.0,14.0,5.0,0.0,5.0,0.0,10,2015
2015-03-15,5.0,3.0,1.0,2.0,0.0,2.0,-2.0,4.0,-1.0,5.0,2.0,8.0,-4.0,12.0,-7.0,19.0,14.0,19.0,14.0,11,2015
2015-03-22,3.0,5.0,2.0,3.0,1.0,2.0,0.0,2.0,-2.0,4.0,-1.0,9.0,1.0,8.0,-4.0,12.0,-7.0,12.0,-7.0,12,2015
2015-03-29,1.0,3.0,-2.0,5.0,2.0,3.0,1.0,2.0,0.0,2.0,-2.0,9.0,0.0,9.0,1.0,8.0,-4.0,8.0,-4.0,13,2015
2015-04-05,6.0,1.0,-2.0,3.0,-2.0,5.0,2.0,3.0,1.0,2.0,0.0,10.0,1.0,9.0,0.0,9.0,1.0,9.0,1.0,14,2015
2015-04-12,12.0,6.0,5.0,1.0,-2.0,3.0,-2.0,5.0,2.0,3.0,1.0,14.0,4.0,10.0,1.0,9.0,0.0,9.0,0.0,15,2015
2015-04-19,24.0,12.0,6.0,6.0,5.0,1.0,-2.0,3.0,-2.0,5.0,2.0,80.0,66.0,14.0,4.0,10.0,1.0,10.0,1.0,16,2015
2015-04-26,111.0,24.0,12.0,12.0,6.0,6.0,5.0,1.0,-2.0,3.0,-2.0,279.0,199.0,80.0,66.0,14.0,4.0,14.0,4.0,17,2015
2015-05-03,388.0,111.0,87.0,24.0,12.0,12.0,6.0,6.0,5.0,1.0,-2.0,262.5,-16.5,279.0,199.0,80.0,66.0,80.0,66.0,18,2015
2015-05-10,325.5,388.0,277.0,111.0,87.0,24.0,12.0,12.0,6.0,6.0,5.0,499.0,236.5,262.5,-16.5,279.0,199.0,279.0,199.0,19,2015
2015-05-17,442.0,325.5,-62.5,388.0,277.0,111.0,87.0,24.0,12.0,12.0,6.0,306.5,-192.5,499.0,236.5,262.5,-16.5,262.5,-16.5,20,2015
2015-05-24,39.0,442.0,116.5,325.5,-62.5,388.0,277.0,111.0,87.0,24.0,12.0,25.0,-281.5,306.5,-192.5,499.0,236.5,499.0,236.5,21,2015
2015-05-31,16.0,39.0,-403.0,442.0,116.5,325.5,-62.5,388.0,277.0,111.0,87.0,3.0,-22.0,25.0,-281.5,306.5,-192.5,306.5,-192.5,22,2015
2015-06-07,0.0,16.0,-23.0,39.0,-403.0,442.0,116.5,325.5,-62.5,388.0,277.0,0.0,-3.0,3.0,-22.0,25.0,-281.5,25.0,-281.5,23,2015
2015-06-14,0.0,0.0,-16.0,16.0,-23.0,39.0,-403.0,442.0,116.5,325.5,-62.5,0.0,0.0,0.0,-3.0,3.0,-22.0,3.0,-22.0,24,2015
2015-06-21,0.0,0.0,0.0,0.0,-16.0,16.0,-23.0,39.0,-403.0,442.0,116.5,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,25,2015
2015-06-28,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,16.0,-23.0,39.0,-403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2015
2015-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,16.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2015
2015-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2015
2015-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2015
2015-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2015
2015-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2015
2015-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2015
2015-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2015
2015-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2015
2015-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2015
2015-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2015
2015-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2015
2015-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2015
2015-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2015
2015-10-04,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,40,2015
2015-10-11,72.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,191.0,43.0,42.0,1.0,1.0,1.0,1.0,41,2015
2015-10-18,193.0,72.0,18.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,-13.0,234.0,191.0,43.0,42.0,43.0,42.0,42,2015
2015-10-25,322.5,193.0,121.0,72.0,18.0,54.0,54.0,0.0,0.0,0.0,0.0,390.0,169.0,221.0,-13.0,234.0,191.0,234.0,191.0,43,2015
2015-11-01,121.0,322.5,129.5,193.0,121.0,72.0,18.0,54.0,54.0,0.0,0.0,177.0,-213.0,390.0,169.0,221.0,-13.0,221.0,-13.0,44,2015
2015-11-08,125.0,121.0,-201.5,322.5,129.5,193.0,121.0,72.0,18.0,54.0,54.0,71.0,-106.0,177.0,-213.0,390.0,169.0,390.0,169.0,45,2015
2015-11-15,56.0,125.0,4.0,121.0,-201.5,322.5,129.5,193.0,121.0,72.0,18.0,30.0,-41.0,71.0,-106.0,177.0,-213.0,177.0,-213.0,46,2015
2015-11-22,26.0,56.0,-69.0,125.0,4.0,121.0,-201.5,322.5,129.5,193.0,121.0,5.0,-25.0,30.0,-41.0,71.0,-106.0,71.0,-106.0,47,2015
2015-11-29,42.0,26.0,-30.0,56.0,-69.0,125.0,4.0,121.0,-201.5,322.5,129.5,10.0,5.0,5.0,-25.0,30.0,-41.0,30.0,-41.0,48,2015
2015-12-06,15.0,42.0,16.0,26.0,-30.0,56.0,-69.0,125.0,4.0,121.0,-201.5,12.0,2.0,10.0,5.0,5.0,-25.0,5.0,-25.0,49,2015
2015-12-13,8.0,15.0,-27.0,42.0,16.0,26.0,-30.0,56.0,-69.0,125.0,4.0,1.0,-11.0,12.0,2.0,10.0,5.0,10.0,5.0,50,2015
2015-12-20,4.0,8.0,-7.0,15.0,-27.0,42.0,16.0,26.0,-30.0,56.0,-69.0,5.0,4.0,1.0,-11.0,12.0,2.0,12.0,2.0,51,2015
2015-12-27,4.0,4.0,-4.0,8.0,-7.0,15.0,-27.0,42.0,16.0,26.0,-30.0,7.0,2.0,5.0,4.0,1.0,-11.0,1.0,-11.0,52,2015
2016-01-03,16.0,4.0,0.0,4.0,-4.0,8.0,-7.0,15.0,-27.0,42.0,16.0,1.0,-6.0,7.0,2.0,5.0,4.0,5.0,4.0,53,2016
2016-01-10,11.0,16.0,12.0,4.0,0.0,4.0,-4.0,8.0,-7.0,15.0,-27.0,13.0,12.0,1.0,-6.0,7.0,2.0,7.0,2.0,1,2016
2016-01-17,4.0,11.0,-5.0,16.0,12.0,4.0,0.0,4.0,-4.0,8.0,-7.0,6.0,-7.0,13.0,12.0,1.0,-6.0,1.0,-6.0,2,2016
2016-01-24,0.0,4.0,-7.0,11.0,-5.0,16.0,12.0,4.0,0.0,4.0,-4.0,3.0,-3.0,6.0,-7.0,13.0,12.0,13.0,12.0,3,2016
2016-01-31,1.0,0.0,-4.0,4.0,-7.0,11.0,-5.0,16.0,12.0,4.0,0.0,3.0,0.0,3.0,-3.0,6.0,-7.0,6.0,-7.0,4,2016
2016-02-07,6.0,1.0,1.0,0.0,-4.0,4.0,-7.0,11.0,-5.0,16.0,12.0,5.0,2.0,3.0,0.0,3.0,-3.0,3.0,-3.0,5,2016
2016-02-14,2.0,6.0,5.0,1.0,1.0,0.0,-4.0,4.0,-7.0,11.0,-5.0,4.0,-1.0,5.0,2.0,3.0,0.0,3.0,0.0,6,2016
2016-02-21,28.0,2.0,-4.0,6.0,5.0,1.0,1.0,0.0,-4.0,4.0,-7.0,2.0,-2.0,4.0,-1.0,5.0,2.0,5.0,2.0,7,2016
2016-02-28,22.0,28.0,26.0,2.0,-4.0,6.0,5.0,1.0,1.0,0.0,-4.0,2.0,0.0,2.0,-2.0,4.0,-1.0,4.0,-1.0,8,2016
2016-03-06,35.0,22.0,-6.0,28.0,26.0,2.0,-4.0,6.0,5.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,-2.0,2.0,-2.0,9,2016
2016-03-13,14.0,35.0,13.0,22.0,-6.0,28.0,26.0,2.0,-4.0,6.0,5.0,5.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,10,2016
2016-03-20,1.0,14.0,-21.0,35.0,13.0,22.0,-6.0,28.0,26.0,2.0,-4.0,3.0,-2.0,5.0,2.0,3.0,1.0,3.0,1.0,11,2016
2016-03-27,2.0,1.0,-13.0,14.0,-21.0,35.0,13.0,22.0,-6.0,28.0,26.0,1.0,-2.0,3.0,-2.0,5.0,2.0,5.0,2.0,12,2016
2016-04-03,17.0,2.0,1.0,1.0,-13.0,14.0,-21.0,35.0,13.0,22.0,-6.0,6.0,5.0,1.0,-2.0,3.0,-2.0,3.0,-2.0,13,2016
2016-04-10,21.0,17.0,15.0,2.0,1.0,1.0,-13.0,14.0,-21.0,35.0,13.0,12.0,6.0,6.0,5.0,1.0,-2.0,1.0,-2.0,14,2016
2016-04-17,83.0,21.0,4.0,17.0,15.0,2.0,1.0,1.0,-13.0,14.0,-21.0,24.0,12.0,12.0,6.0,6.0,5.0,6.0,5.0,15,2016
2016-04-24,237.0,83.0,62.0,21.0,4.0,17.0,15.0,2.0,1.0,1.0,-13.0,111.0,87.0,24.0,12.0,12.0,6.0,12.0,6.0,16,2016
2016-05-01,328.0,237.0,154.0,83.0,62.0,21.0,4.0,17.0,15.0,2.0,1.0,388.0,277.0,111.0,87.0,24.0,12.0,24.0,12.0,17,2016
2016-05-08,417.0,328.0,91.0,237.0,154.0,83.0,62.0,21.0,4.0,17.0,15.0,325.5,-62.5,388.0,277.0,111.0,87.0,111.0,87.0,18,2016
2016-05-15,159.0,417.0,89.0,328.0,91.0,237.0,154.0,83.0,62.0,21.0,4.0,442.0,116.5,325.5,-62.5,388.0,277.0,388.0,277.0,19,2016
2016-05-22,26.0,159.0,-258.0,417.0,89.0,328.0,91.0,237.0,154.0,83.0,62.0,39.0,-403.0,442.0,116.5,325.5,-62.5,325.5,-62.5,20,2016
2016-05-29,0.0,26.0,-133.0,159.0,-258.0,417.0,89.0,328.0,91.0,237.0,154.0,16.0,-23.0,39.0,-403.0,442.0,116.5,442.0,116.5,21,2016
2016-06-05,0.0,0.0,-26.0,26.0,-133.0,159.0,-258.0,417.0,89.0,328.0,91.0,0.0,-16.0,16.0,-23.0,39.0,-403.0,39.0,-403.0,22,2016
2016-06-12,0.0,0.0,0.0,0.0,-26.0,26.0,-133.0,159.0,-258.0,417.0,89.0,0.0,0.0,0.0,-16.0,16.0,-23.0,16.0,-23.0,23,2016
2016-06-19,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,26.0,-133.0,159.0,-258.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,-16.0,24,2016
2016-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,26.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2016
2016-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2016
2016-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2016
2016-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2016
2016-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2016
2016-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2016
2016-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2016
2016-08-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2016
2016-08-21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2016
2016-08-28,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2016
2016-09-04,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2016
2016-09-11,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2016
2016-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2016
2016-09-25,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2016
2016-10-02,70.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2016
2016-10-09,387.0,70.0,59.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,18.0,54.0,54.0,0.0,0.0,0.0,0.0,40,2016
2016-10-16,290.0,387.0,317.0,70.0,59.0,11.0,11.0,0.0,0.0,0.0,0.0,193.0,121.0,72.0,18.0,54.0,54.0,54.0,54.0,41,2016
2016-10-23,312.0,290.0,-97.0,387.0,317.0,70.0,59.0,11.0,11.0,0.0,0.0,322.5,129.5,193.0,121.0,72.0,18.0,72.0,18.0,42,2016
2016-10-30,193.0,312.0,22.0,290.0,-97.0,387.0,317.0,70.0,59.0,11.0,11.0,121.0,-201.5,322.5,129.5,193.0,121.0,193.0,121.0,43,2016
2016-11-06,289.0,193.0,-119.0,312.0,22.0,290.0,-97.0,387.0,317.0,70.0,59.0,125.0,4.0,121.0,-201.5,322.5,129.5,322.5,129.5,44,2016
2016-11-13,16.0,289.0,96.0,193.0,-119.0,312.0,22.0,290.0,-97.0,387.0,317.0,56.0,-69.0,125.0,4.0,121.0,-201.5,121.0,-201.5,45,2016
2016-11-20,4.0,16.0,-273.0,289.0,96.0,193.0,-119.0,312.0,22.0,290.0,-97.0,26.0,-30.0,56.0,-69.0,125.0,4.0,125.0,4.0,46,2016
2016-11-27,0.0,4.0,-12.0,16.0,-273.0,289.0,96.0,193.0,-119.0,312.0,22.0,42.0,16.0,26.0,-30.0,56.0,-69.0,56.0,-69.0,47,2016
2016-12-04,6.0,0.0,-4.0,4.0,-12.0,16.0,-273.0,289.0,96.0,193.0,-119.0,15.0,-27.0,42.0,16.0,26.0,-30.0,26.0,-30.0,48,2016
2016-12-11,5.0,6.0,6.0,0.0,-4.0,4.0,-12.0,16.0,-273.0,289.0,96.0,8.0,-7.0,15.0,-27.0,42.0,16.0,42.0,16.0,49,2016
2016-12-18,0.0,5.0,-1.0,6.0,6.0,0.0,-4.0,4.0,-12.0,16.0,-273.0,4.0,-4.0,8.0,-7.0,15.0,-27.0,15.0,-27.0,50,2016
2016-12-25,14.0,0.0,-5.0,5.0,-1.0,6.0,6.0,0.0,-4.0,4.0,-12.0,4.0,0.0,4.0,-4.0,8.0,-7.0,8.0,-7.0,51,2016
2017-01-01,2.0,14.0,14.0,0.0,-5.0,5.0,-1.0,6.0,6.0,0.0,-4.0,16.0,12.0,4.0,0.0,4.0,-4.0,4.0,-4.0,52,2017
2017-01-08,13.0,2.0,-12.0,14.0,14.0,0.0,-5.0,5.0,-1.0,6.0,6.0,11.0,-5.0,16.0,12.0,4.0,0.0,4.0,0.0,1,2017
2017-01-15,3.0,13.0,11.0,2.0,-12.0,14.0,14.0,0.0,-5.0,5.0,-1.0,4.0,-7.0,11.0,-5.0,16.0,12.0,16.0,12.0,2,2017
2017-01-22,9.0,3.0,-10.0,13.0,11.0,2.0,-12.0,14.0,14.0,0.0,-5.0,0.0,-4.0,4.0,-7.0,11.0,-5.0,11.0,-5.0,3,2017
2017-01-29,2.0,9.0,6.0,3.0,-10.0,13.0,11.0,2.0,-12.0,14.0,14.0,1.0,1.0,0.0,-4.0,4.0,-7.0,4.0,-7.0,4,2017
2017-02-05,5.0,2.0,-7.0,9.0,6.0,3.0,-10.0,13.0,11.0,2.0,-12.0,6.0,5.0,1.0,1.0,0.0,-4.0,0.0,-4.0,5,2017
2017-02-12,2.0,5.0,3.0,2.0,-7.0,9.0,6.0,3.0,-10.0,13.0,11.0,2.0,-4.0,6.0,5.0,1.0,1.0,1.0,1.0,6,2017
2017-02-19,4.0,2.0,-3.0,5.0,3.0,2.0,-7.0,9.0,6.0,3.0,-10.0,28.0,26.0,2.0,-4.0,6.0,5.0,6.0,5.0,7,2017
2017-02-26,4.0,4.0,2.0,2.0,-3.0,5.0,3.0,2.0,-7.0,9.0,6.0,22.0,-6.0,28.0,26.0,2.0,-4.0,2.0,-4.0,8,2017
2017-03-05,0.0,4.0,0.0,4.0,2.0,2.0,-3.0,5.0,3.0,2.0,-7.0,35.0,13.0,22.0,-6.0,28.0,26.0,28.0,26.0,9,2017
2017-03-12,0.0,0.0,-4.0,4.0,0.0,4.0,2.0,2.0,-3.0,5.0,3.0,14.0,-21.0,35.0,13.0,22.0,-6.0,22.0,-6.0,10,2017
2017-03-19,7.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,2.0,2.0,-3.0,1.0,-13.0,14.0,-21.0,35.0,13.0,35.0,13.0,11,2017
2017-03-26,0.0,7.0,7.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,-13.0,14.0,-21.0,14.0,-21.0,12,2017
2017-04-02,6.0,0.0,-7.0,7.0,7.0,0.0,0.0,0.0,-4.0,4.0,0.0,17.0,15.0,2.0,1.0,1.0,-13.0,1.0,-13.0,13,2017
2017-04-09,28.0,6.0,6.0,0.0,-7.0,7.0,7.0,0.0,0.0,0.0,-4.0,21.0,4.0,17.0,15.0,2.0,1.0,2.0,1.0,14,2017
2017-04-16,100.0,28.0,22.0,6.0,6.0,0.0,-7.0,7.0,7.0,0.0,0.0,83.0,62.0,21.0,4.0,17.0,15.0,17.0,15.0,15,2017
2017-04-23,334.0,100.0,72.0,28.0,22.0,6.0,6.0,0.0,-7.0,7.0,7.0,237.0,154.0,83.0,62.0,21.0,4.0,21.0,4.0,16,2017
2017-04-30,484.5,334.0,234.0,100.0,72.0,28.0,22.0,6.0,6.0,0.0,-7.0,328.0,91.0,237.0,154.0,83.0,62.0,83.0,62.0,17,2017
2017-05-07,367.0,484.5,150.5,334.0,234.0,100.0,72.0,28.0,22.0,6.0,6.0,417.0,89.0,328.0,91.0,237.0,154.0,237.0,154.0,18,2017
2017-05-14,147.0,367.0,-117.5,484.5,150.5,334.0,234.0,100.0,72.0,28.0,22.0,159.0,-258.0,417.0,89.0,328.0,91.0,328.0,91.0,19,2017
2017-05-21,57.0,147.0,-220.0,367.0,-117.5,484.5,150.5,334.0,234.0,100.0,72.0,26.0,-133.0,159.0,-258.0,417.0,89.0,417.0,89.0,20,2017
2017-05-28,2.0,57.0,-90.0,147.0,-220.0,367.0,-117.5,484.5,150.5,334.0,234.0,0.0,-26.0,26.0,-133.0,159.0,-258.0,159.0,-258.0,21,2017
2017-06-04,0.0,2.0,-55.0,57.0,-90.0,147.0,-220.0,367.0,-117.5,484.5,150.5,0.0,0.0,0.0,-26.0,26.0,-133.0,26.0,-133.0,22,2017
