observation_date,observation_count,one_week_ago,delta_one_week_ago,two_week_ago,delta_two_week_ago,three_week_ago,delta_three_week_ago,four_week_ago,delta_four_week_ago,five_week_ago,delta_five_week_ago,one_year_ago,one_year_ago_delta,one_year_one_week_ago,one_year_one_week_ago_delta,one_year_two_week_ago,one_year_two_week_ago_delta,one_year_three_week_ago,one_year_three_week_ago_delta,week_num,year_num
2017-04-30,321.0,98.0,96.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,224.0,30.0,30.0,0.0,0.0,0.0,0.0,17,2017
2017-05-07,256.0,321.0,223.0,98.0,96.0,2.0,2.0,0.0,0.0,0.0,0.0,219.0,-35.0,254.0,224.0,30.0,30.0,30.0,30.0,18,2017
2017-05-14,349.0,256.0,-65.0,321.0,223.0,98.0,96.0,2.0,2.0,0.0,0.0,294.0,75.0,219.0,-35.0,254.0,224.0,254.0,224.0,19,2017
2017-05-21,214.0,349.0,93.0,256.0,-65.0,321.0,223.0,98.0,96.0,2.0,2.0,300.0,6.0,294.0,75.0,219.0,-35.0,219.0,-35.0,20,2017
2017-05-28,186.0,214.0,-135.0,349.0,93.0,256.0,-65.0,321.0,223.0,98.0,96.0,185.5,-114.5,300.0,6.0,294.0,75.0,294.0,75.0,21,2017
2017-06-04,230.0,186.0,-28.0,214.0,-135.0,349.0,93.0,256.0,-65.0,321.0,223.0,124.5,-61.0,185.5,-114.5,300.0,6.0,300.0,6.0,22,2017
2017-06-11,167.0,230.0,44.0,186.0,-28.0,214.0,-135.0,349.0,93.0,256.0,-65.0,126.0,1.5,124.5,-61.0,185.5,-114.5,185.5,-114.5,23,2017
2017-06-18,250.0,167.0,-63.0,230.0,44.0,186.0,-28.0,214.0,-135.0,349.0,93.0,60.0,-66.0,126.0,1.5,124.5,-61.0,124.5,-61.0,24,2017
2017-06-25,145.0,250.0,83.0,167.0,-63.0,230.0,44.0,186.0,-28.0,214.0,-135.0,107.0,47.0,60.0,-66.0,126.0,1.5,126.0,1.5,25,2017
2017-07-02,81.0,145.0,-105.0,250.0,83.0,167.0,-63.0,230.0,44.0,186.0,-28.0,60.0,-47.0,107.0,47.0,60.0,-66.0,60.0,-66.0,26,2017
2017-07-09,40.0,81.0,-64.0,145.0,-105.0,250.0,83.0,167.0,-63.0,230.0,44.0,28.0,-32.0,60.0,-47.0,107.0,47.0,107.0,47.0,27,2017
2017-07-16,38.0,40.0,-41.0,81.0,-64.0,145.0,-105.0,250.0,83.0,167.0,-63.0,16.0,-12.0,28.0,-32.0,60.0,-47.0,60.0,-47.0,28,2017
2017-07-23,26.0,38.0,-2.0,40.0,-41.0,81.0,-64.0,145.0,-105.0,250.0,83.0,50.0,34.0,16.0,-12.0,28.0,-32.0,28.0,-32.0,29,2017
2017-07-30,100.0,26.0,-12.0,38.0,-2.0,40.0,-41.0,81.0,-64.0,145.0,-105.0,19.0,-31.0,50.0,34.0,16.0,-12.0,16.0,-12.0,30,2017
2017-08-06,25.0,100.0,74.0,26.0,-12.0,38.0,-2.0,40.0,-41.0,81.0,-64.0,54.0,35.0,19.0,-31.0,50.0,34.0,50.0,34.0,31,2017
2017-08-13,12.0,25.0,-75.0,100.0,74.0,26.0,-12.0,38.0,-2.0,40.0,-41.0,3.0,-51.0,54.0,35.0,19.0,-31.0,19.0,-31.0,32,2017
2017-08-20,8.0,12.0,-13.0,25.0,-75.0,100.0,74.0,26.0,-12.0,38.0,-2.0,4.0,1.0,3.0,-51.0,54.0,35.0,54.0,35.0,33,2017
2017-08-27,7.0,8.0,-4.0,12.0,-13.0,25.0,-75.0,100.0,74.0,26.0,-12.0,6.0,2.0,4.0,1.0,3.0,-51.0,3.0,-51.0,34,2017
2017-09-03,1.0,7.0,-1.0,8.0,-4.0,12.0,-13.0,25.0,-75.0,100.0,74.0,3.0,-3.0,6.0,2.0,4.0,1.0,4.0,1.0,35,2017
2017-09-10,4.0,1.0,-6.0,7.0,-1.0,8.0,-4.0,12.0,-13.0,25.0,-75.0,3.0,0.0,3.0,-3.0,6.0,2.0,6.0,2.0,36,2017
2017-09-17,4.0,4.0,3.0,1.0,-6.0,7.0,-1.0,8.0,-4.0,12.0,-13.0,2.0,-1.0,3.0,0.0,3.0,-3.0,3.0,-3.0,37,2017
2017-09-24,0.0,4.0,0.0,4.0,3.0,1.0,-6.0,7.0,-1.0,8.0,-4.0,3.0,1.0,2.0,-1.0,3.0,0.0,3.0,0.0,38,2017
2017-10-01,0.0,0.0,-4.0,4.0,0.0,4.0,3.0,1.0,-6.0,7.0,-1.0,4.0,1.0,3.0,1.0,2.0,-1.0,2.0,-1.0,39,2017
2017-10-08,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,3.0,1.0,-6.0,0.0,-4.0,4.0,1.0,3.0,1.0,3.0,1.0,40,2017
2017-10-15,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,-4.0,4.0,1.0,4.0,1.0,41,2017
2017-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,42,2017
2017-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2017
2017-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2017
2017-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2017
2017-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2017
2017-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2017
2017-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2017
2017-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2017
2017-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2017
2017-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2017
2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2017
2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2018
2018-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2018
2018-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2018
2018-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018
2018-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2018
2018-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018
2018-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2018
2018-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2018
2018-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2018
2018-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2018
2018-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2018
2018-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2018
2018-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2018
2018-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2018
2018-04-22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,96.0,2.0,2.0,0.0,0.0,0.0,0.0,16,2018
2018-04-29,63.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,223.0,98.0,96.0,2.0,2.0,2.0,2.0,17,2018
2018-05-06,363.0,63.0,56.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,-65.0,321.0,223.0,98.0,96.0,98.0,96.0,18,2018
2018-05-13,330.0,363.0,300.0,63.0,56.0,7.0,7.0,0.0,0.0,0.0,0.0,349.0,93.0,256.0,-65.0,321.0,223.0,321.0,223.0,19,2018
2018-05-20,181.0,330.0,-33.0,363.0,300.0,63.0,56.0,7.0,7.0,0.0,0.0,214.0,-135.0,349.0,93.0,256.0,-65.0,256.0,-65.0,20,2018
2018-05-27,297.5,181.0,-149.0,330.0,-33.0,363.0,300.0,63.0,56.0,7.0,7.0,186.0,-28.0,214.0,-135.0,349.0,93.0,349.0,93.0,21,2018
2018-06-03,197.0,297.5,116.5,181.0,-149.0,330.0,-33.0,363.0,300.0,63.0,56.0,230.0,44.0,186.0,-28.0,214.0,-135.0,214.0,-135.0,22,2018
2018-06-10,229.0,197.0,-100.5,297.5,116.5,181.0,-149.0,330.0,-33.0,363.0,300.0,167.0,-63.0,230.0,44.0,186.0,-28.0,186.0,-28.0,23,2018
2018-06-17,193.0,229.0,32.0,197.0,-100.5,297.5,116.5,181.0,-149.0,330.0,-33.0,250.0,83.0,167.0,-63.0,230.0,44.0,230.0,44.0,24,2018
2018-06-24,61.0,193.0,-36.0,229.0,32.0,197.0,-100.5,297.5,116.5,181.0,-149.0,145.0,-105.0,250.0,83.0,167.0,-63.0,167.0,-63.0,25,2018
2018-07-01,138.0,61.0,-132.0,193.0,-36.0,229.0,32.0,197.0,-100.5,297.5,116.5,81.0,-64.0,145.0,-105.0,250.0,83.0,250.0,83.0,26,2018
2018-07-08,54.0,138.0,77.0,61.0,-132.0,193.0,-36.0,229.0,32.0,197.0,-100.5,40.0,-41.0,81.0,-64.0,145.0,-105.0,145.0,-105.0,27,2018
2018-07-15,87.0,54.0,-84.0,138.0,77.0,61.0,-132.0,193.0,-36.0,229.0,32.0,38.0,-2.0,40.0,-41.0,81.0,-64.0,81.0,-64.0,28,2018
2018-07-22,92.0,87.0,33.0,54.0,-84.0,138.0,77.0,61.0,-132.0,193.0,-36.0,26.0,-12.0,38.0,-2.0,40.0,-41.0,40.0,-41.0,29,2018
2018-07-29,92.0,92.0,5.0,87.0,33.0,54.0,-84.0,138.0,77.0,61.0,-132.0,100.0,74.0,26.0,-12.0,38.0,-2.0,38.0,-2.0,30,2018
2018-08-05,81.0,92.0,0.0,92.0,5.0,87.0,33.0,54.0,-84.0,138.0,77.0,25.0,-75.0,100.0,74.0,26.0,-12.0,26.0,-12.0,31,2018
2018-08-12,22.0,81.0,-11.0,92.0,0.0,92.0,5.0,87.0,33.0,54.0,-84.0,12.0,-13.0,25.0,-75.0,100.0,74.0,100.0,74.0,32,2018
2018-08-19,10.0,22.0,-59.0,81.0,-11.0,92.0,0.0,92.0,5.0,87.0,33.0,8.0,-4.0,12.0,-13.0,25.0,-75.0,25.0,-75.0,33,2018
2018-08-26,2.0,10.0,-12.0,22.0,-59.0,81.0,-11.0,92.0,0.0,92.0,5.0,7.0,-1.0,8.0,-4.0,12.0,-13.0,12.0,-13.0,34,2018
2018-09-02,2.0,2.0,-8.0,10.0,-12.0,22.0,-59.0,81.0,-11.0,92.0,0.0,1.0,-6.0,7.0,-1.0,8.0,-4.0,8.0,-4.0,35,2018
2018-09-09,1.0,2.0,0.0,2.0,-8.0,10.0,-12.0,22.0,-59.0,81.0,-11.0,4.0,3.0,1.0,-6.0,7.0,-1.0,7.0,-1.0,36,2018
2018-09-16,3.0,1.0,-1.0,2.0,0.0,2.0,-8.0,10.0,-12.0,22.0,-59.0,4.0,0.0,4.0,3.0,1.0,-6.0,1.0,-6.0,37,2018
2018-09-23,0.0,3.0,2.0,1.0,-1.0,2.0,0.0,2.0,-8.0,10.0,-12.0,0.0,-4.0,4.0,0.0,4.0,3.0,4.0,3.0,38,2018
2018-09-30,0.0,0.0,-3.0,3.0,2.0,1.0,-1.0,2.0,0.0,2.0,-8.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,0.0,39,2018
2018-10-07,0.0,0.0,0.0,0.0,-3.0,3.0,2.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,40,2018
2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2018
2018-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2018
2018-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2018
2018-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2018
2018-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2018
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2018
2018-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2018
2018-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2018
2018-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2018
2018-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2018
2018-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2018
2018-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2018
2019-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2019
2019-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
2019-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
2019-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2019
2019-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019
2019-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019
2019-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2019
2019-04-21,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
2019-04-28,34.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,56.0,7.0,7.0,0.0,0.0,0.0,0.0,17,2019
2019-05-05,179.0,34.0,26.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,300.0,63.0,56.0,7.0,7.0,7.0,7.0,18,2019
2019-05-12,290.0,179.0,145.0,34.0,26.0,8.0,8.0,0.0,0.0,0.0,0.0,330.0,-33.0,363.0,300.0,63.0,56.0,63.0,56.0,19,2019
2019-05-19,415.0,290.0,111.0,179.0,145.0,34.0,26.0,8.0,8.0,0.0,0.0,181.0,-149.0,330.0,-33.0,363.0,300.0,363.0,300.0,20,2019
2019-05-26,269.0,415.0,125.0,290.0,111.0,179.0,145.0,34.0,26.0,8.0,8.0,297.5,116.5,181.0,-149.0,330.0,-33.0,330.0,-33.0,21,2019
2019-06-02,338.0,269.0,-146.0,415.0,125.0,290.0,111.0,179.0,145.0,34.0,26.0,197.0,-100.5,297.5,116.5,181.0,-149.0,181.0,-149.0,22,2019
2019-06-09,229.0,338.0,69.0,269.0,-146.0,415.0,125.0,290.0,111.0,179.0,145.0,229.0,32.0,197.0,-100.5,297.5,116.5,297.5,116.5,23,2019
2019-06-16,228.0,229.0,-109.0,338.0,69.0,269.0,-146.0,415.0,125.0,290.0,111.0,193.0,-36.0,229.0,32.0,197.0,-100.5,197.0,-100.5,24,2019
2019-06-23,177.0,228.0,-1.0,229.0,-109.0,338.0,69.0,269.0,-146.0,415.0,125.0,61.0,-132.0,193.0,-36.0,229.0,32.0,229.0,32.0,25,2019
2019-06-30,170.0,177.0,-51.0,228.0,-1.0,229.0,-109.0,338.0,69.0,269.0,-146.0,138.0,77.0,61.0,-132.0,193.0,-36.0,193.0,-36.0,26,2019
2019-07-07,200.0,170.0,-7.0,177.0,-51.0,228.0,-1.0,229.0,-109.0,338.0,69.0,54.0,-84.0,138.0,77.0,61.0,-132.0,61.0,-132.0,27,2019
2019-07-14,61.0,200.0,30.0,170.0,-7.0,177.0,-51.0,228.0,-1.0,229.0,-109.0,87.0,33.0,54.0,-84.0,138.0,77.0,138.0,77.0,28,2019
2019-07-21,71.0,61.0,-139.0,200.0,30.0,170.0,-7.0,177.0,-51.0,228.0,-1.0,92.0,5.0,87.0,33.0,54.0,-84.0,54.0,-84.0,29,2019
2019-07-28,35.0,71.0,10.0,61.0,-139.0,200.0,30.0,170.0,-7.0,177.0,-51.0,92.0,0.0,92.0,5.0,87.0,33.0,87.0,33.0,30,2019
2019-08-04,168.0,35.0,-36.0,71.0,10.0,61.0,-139.0,200.0,30.0,170.0,-7.0,81.0,-11.0,92.0,0.0,92.0,5.0,92.0,5.0,31,2019
2019-08-11,52.0,168.0,133.0,35.0,-36.0,71.0,10.0,61.0,-139.0,200.0,30.0,22.0,-59.0,81.0,-11.0,92.0,0.0,92.0,0.0,32,2019
2019-08-18,62.0,52.0,-116.0,168.0,133.0,35.0,-36.0,71.0,10.0,61.0,-139.0,10.0,-12.0,22.0,-59.0,81.0,-11.0,81.0,-11.0,33,2019
2019-08-25,16.0,62.0,10.0,52.0,-116.0,168.0,133.0,35.0,-36.0,71.0,10.0,2.0,-8.0,10.0,-12.0,22.0,-59.0,22.0,-59.0,34,2019
2019-09-01,3.0,16.0,-46.0,62.0,10.0,52.0,-116.0,168.0,133.0,35.0,-36.0,2.0,0.0,2.0,-8.0,10.0,-12.0,10.0,-12.0,35,2019
2019-09-08,12.0,3.0,-13.0,16.0,-46.0,62.0,10.0,52.0,-116.0,168.0,133.0,1.0,-1.0,2.0,0.0,2.0,-8.0,2.0,-8.0,36,2019
2019-09-15,2.0,12.0,9.0,3.0,-13.0,16.0,-46.0,62.0,10.0,52.0,-116.0,3.0,2.0,1.0,-1.0,2.0,0.0,2.0,0.0,37,2019
2019-09-22,2.0,2.0,-10.0,12.0,9.0,3.0,-13.0,16.0,-46.0,62.0,10.0,0.0,-3.0,3.0,2.0,1.0,-1.0,1.0,-1.0,38,2019
2019-09-29,2.0,2.0,0.0,2.0,-10.0,12.0,9.0,3.0,-13.0,16.0,-46.0,0.0,0.0,0.0,-3.0,3.0,2.0,3.0,2.0,39,2019
2019-10-06,1.0,2.0,0.0,2.0,0.0,2.0,-10.0,12.0,9.0,3.0,-13.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,40,2019
2019-10-13,0.0,1.0,-1.0,2.0,0.0,2.0,0.0,2.0,-10.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2019
2019-10-20,0.0,0.0,-1.0,1.0,-1.0,2.0,0.0,2.0,0.0,2.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2019
2019-10-27,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2019
2019-11-03,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2019
2019-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2019
2019-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2019
2019-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2019
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2019
2019-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2019
2019-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2019
2019-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2019
2019-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2019
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2020
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2020
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2020
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2020
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2020
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2020
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2020
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2020
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2020
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2020
2020-04-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,26.0,8.0,8.0,0.0,0.0,0.0,0.0,17,2020
2020-05-03,41.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,145.0,34.0,26.0,8.0,8.0,8.0,8.0,18,2020
2020-05-10,289.0,41.0,38.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,111.0,179.0,145.0,34.0,26.0,34.0,26.0,19,2020
2020-05-17,450.0,289.0,248.0,41.0,38.0,3.0,3.0,0.0,0.0,0.0,0.0,415.0,125.0,290.0,111.0,179.0,145.0,179.0,145.0,20,2020
2020-05-24,299.5,450.0,161.0,289.0,248.0,41.0,38.0,3.0,3.0,0.0,0.0,269.0,-146.0,415.0,125.0,290.0,111.0,290.0,111.0,21,2020
2020-05-31,557.5,299.5,-150.5,450.0,161.0,289.0,248.0,41.0,38.0,3.0,3.0,338.0,69.0,269.0,-146.0,415.0,125.0,415.0,125.0,22,2020
2020-06-07,466.0,557.5,258.0,299.5,-150.5,450.0,161.0,289.0,248.0,41.0,38.0,229.0,-109.0,338.0,69.0,269.0,-146.0,269.0,-146.0,23,2020
