observation_date,observation_count,one_week_ago,delta_one_week_ago,two_week_ago,delta_two_week_ago,three_week_ago,delta_three_week_ago,four_week_ago,delta_four_week_ago,five_week_ago,delta_five_week_ago,one_year_ago,one_year_ago_delta,one_year_one_week_ago,one_year_one_week_ago_delta,one_year_two_week_ago,one_year_two_week_ago_delta,one_year_three_week_ago,one_year_three_week_ago_delta,week_num,year_num,status,month
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2013.0,past,2013-09
2013-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,2013.0,past,2013-09
2013-09-15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,-1.0,1.0,1.0,1.0,1.0,37.0,2013.0,past,2013-09
2013-09-22,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,3.0,3.0,0.0,-1.0,0.0,-1.0,38.0,2013.0,past,2013-09
2013-09-29,1.0,0.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,1.0,-2.0,3.0,3.0,3.0,3.0,39.0,2013.0,past,2013-09
2013-10-06,35.0,1.0,1.0,0.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,226.0,193.0,33.0,32.0,1.0,-2.0,1.0,-2.0,40.0,2013.0,past,2013-10
2013-10-13,132.0,35.0,34.0,1.0,1.0,0.0,-4.0,4.0,4.0,0.0,0.0,236.0,10.0,226.0,193.0,33.0,32.0,33.0,32.0,41.0,2013.0,past,2013-10
2013-10-20,333.0,132.0,97.0,35.0,34.0,1.0,1.0,0.0,-4.0,4.0,4.0,421.0,185.0,236.0,10.0,226.0,193.0,226.0,193.0,42.0,2013.0,past,2013-10
2013-10-27,588.5,333.0,201.0,132.0,97.0,35.0,34.0,1.0,1.0,0.0,-4.0,193.0,-228.0,421.0,185.0,236.0,10.0,236.0,10.0,43.0,2013.0,past,2013-10
2013-11-03,231.0,588.5,255.5,333.0,201.0,132.0,97.0,35.0,34.0,1.0,1.0,145.5,-47.5,193.0,-228.0,421.0,185.0,421.0,185.0,44.0,2013.0,past,2013-11
2013-11-10,140.0,231.0,-357.5,588.5,255.5,333.0,201.0,132.0,97.0,35.0,34.0,61.0,-84.5,145.5,-47.5,193.0,-228.0,193.0,-228.0,45.0,2013.0,past,2013-11
2013-11-17,31.0,140.0,-91.0,231.0,-357.5,588.5,255.5,333.0,201.0,132.0,97.0,10.0,-51.0,61.0,-84.5,145.5,-47.5,145.5,-47.5,46.0,2013.0,past,2013-11
2013-11-24,26.0,31.0,-109.0,140.0,-91.0,231.0,-357.5,588.5,255.5,333.0,201.0,10.0,0.0,10.0,-51.0,61.0,-84.5,61.0,-84.5,47.0,2013.0,past,2013-11
2013-12-01,6.0,26.0,-5.0,31.0,-109.0,140.0,-91.0,231.0,-357.5,588.5,255.5,10.0,0.0,10.0,0.0,10.0,-51.0,10.0,-51.0,48.0,2013.0,past,2013-12
2013-12-08,28.0,6.0,-20.0,26.0,-5.0,31.0,-109.0,140.0,-91.0,231.0,-357.5,19.0,9.0,10.0,0.0,10.0,0.0,10.0,0.0,49.0,2013.0,past,2013-12
2013-12-15,10.0,28.0,22.0,6.0,-20.0,26.0,-5.0,31.0,-109.0,140.0,-91.0,20.0,1.0,19.0,9.0,10.0,0.0,10.0,0.0,50.0,2013.0,past,2013-12
2013-12-22,49.0,10.0,-18.0,28.0,22.0,6.0,-20.0,26.0,-5.0,31.0,-109.0,13.0,-7.0,20.0,1.0,19.0,9.0,19.0,9.0,51.0,2013.0,past,2013-12
2013-12-29,49.0,49.0,39.0,10.0,-18.0,28.0,22.0,6.0,-20.0,26.0,-5.0,14.0,1.0,13.0,-7.0,20.0,1.0,20.0,1.0,52.0,2013.0,past,2013-12
2014-02-02,16.0,46.0,24.0,22.0,1.0,21.0,3.0,18.0,-31.0,49.0,0.0,10.0,6.0,4.0,-10.0,14.0,6.0,14.0,6.0,5.0,2014.0,past,2014-02
2014-02-09,23.0,16.0,-30.0,46.0,24.0,22.0,1.0,21.0,3.0,18.0,-31.0,10.0,0.0,10.0,6.0,4.0,-10.0,4.0,-10.0,6.0,2014.0,past,2014-02
2014-02-16,5.0,23.0,7.0,16.0,-30.0,46.0,24.0,22.0,1.0,21.0,3.0,3.0,-7.0,10.0,0.0,10.0,6.0,10.0,6.0,7.0,2014.0,past,2014-02
2014-02-23,5.0,5.0,-18.0,23.0,7.0,16.0,-30.0,46.0,24.0,22.0,1.0,6.0,3.0,3.0,-7.0,10.0,0.0,10.0,0.0,8.0,2014.0,past,2014-02
2014-03-02,19.0,5.0,0.0,5.0,-18.0,23.0,7.0,16.0,-30.0,46.0,24.0,9.0,3.0,6.0,3.0,3.0,-7.0,3.0,-7.0,9.0,2014.0,past,2014-03
2014-03-09,12.0,19.0,14.0,5.0,0.0,5.0,-18.0,23.0,7.0,16.0,-30.0,10.0,1.0,9.0,3.0,6.0,3.0,6.0,3.0,10.0,2014.0,past,2014-03
2014-03-16,8.0,12.0,-7.0,19.0,14.0,5.0,0.0,5.0,-18.0,23.0,7.0,0.0,-10.0,10.0,1.0,9.0,3.0,9.0,3.0,11.0,2014.0,past,2014-03
2014-03-23,9.0,8.0,-4.0,12.0,-7.0,19.0,14.0,5.0,0.0,5.0,-18.0,1.0,1.0,0.0,-10.0,10.0,1.0,10.0,1.0,12.0,2014.0,past,2014-03
2014-03-30,9.0,9.0,1.0,8.0,-4.0,12.0,-7.0,19.0,14.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,-10.0,0.0,-10.0,13.0,2014.0,past,2014-03
2014-04-06,10.0,9.0,0.0,9.0,1.0,8.0,-4.0,12.0,-7.0,19.0,14.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,14.0,2014.0,past,2014-04
2014-04-13,14.0,10.0,1.0,9.0,0.0,9.0,1.0,8.0,-4.0,12.0,-7.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,15.0,2014.0,past,2014-04
2014-04-20,80.0,14.0,4.0,10.0,1.0,9.0,0.0,9.0,1.0,8.0,-4.0,73.0,68.0,5.0,1.0,4.0,2.0,4.0,2.0,16.0,2014.0,past,2014-04
2014-04-27,279.0,80.0,66.0,14.0,4.0,10.0,1.0,9.0,0.0,9.0,1.0,158.5,85.5,73.0,68.0,5.0,1.0,5.0,1.0,17.0,2014.0,past,2014-04
2014-05-04,262.5,279.0,199.0,80.0,66.0,14.0,4.0,10.0,1.0,9.0,0.0,272.0,113.5,158.5,85.5,73.0,68.0,73.0,68.0,18.0,2014.0,past,2014-05
2014-05-11,499.0,262.5,-16.5,279.0,199.0,80.0,66.0,14.0,4.0,10.0,1.0,114.0,-158.0,272.0,113.5,158.5,85.5,158.5,85.5,19.0,2014.0,past,2014-05
2014-05-18,306.5,499.0,236.5,262.5,-16.5,279.0,199.0,80.0,66.0,14.0,4.0,213.0,99.0,114.0,-158.0,272.0,113.5,272.0,113.5,20.0,2014.0,past,2014-05
2014-05-25,25.0,306.5,-192.5,499.0,236.5,262.5,-16.5,279.0,199.0,80.0,66.0,82.0,-131.0,213.0,99.0,114.0,-158.0,114.0,-158.0,21.0,2014.0,past,2014-05
2014-06-01,3.0,25.0,-281.5,306.5,-192.5,499.0,236.5,262.5,-16.5,279.0,199.0,1.0,-81.0,82.0,-131.0,213.0,99.0,213.0,99.0,22.0,2014.0,past,2014-06
2014-06-08,0.0,3.0,-22.0,25.0,-281.5,306.5,-192.5,499.0,236.5,262.5,-16.5,0.0,-1.0,1.0,-81.0,82.0,-131.0,82.0,-131.0,23.0,2014.0,past,2014-06
2014-06-15,0.0,0.0,-3.0,3.0,-22.0,25.0,-281.5,306.5,-192.5,499.0,236.5,0.0,0.0,0.0,-1.0,1.0,-81.0,1.0,-81.0,24.0,2014.0,past,2014-06
2014-06-22,0.0,0.0,0.0,0.0,-3.0,3.0,-22.0,25.0,-281.5,306.5,-192.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,25.0,2014.0,past,2014-06
2014-06-29,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,-22.0,25.0,-281.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2014.0,past,2014-06
2014-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2014.0,past,2014-07
2014-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2014.0,past,2014-07
2014-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2014.0,past,2014-07
2014-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2014.0,past,2014-07
2014-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2014.0,past,2014-08
2014-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2014.0,past,2014-08
2014-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2014.0,past,2014-08
2014-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2014.0,past,2014-08
2014-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2014.0,past,2014-08
2014-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2014.0,past,2014-09
2014-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2014.0,past,2014-09
2014-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,38.0,2014.0,past,2014-09
2014-09-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.0,4.0,4.0,4.0,4.0,39.0,2014.0,past,2014-09
2014-10-05,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,1.0,1.0,0.0,-4.0,0.0,-4.0,40.0,2014.0,past,2014-10
2014-10-12,234.0,43.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,97.0,35.0,34.0,1.0,1.0,1.0,1.0,41.0,2014.0,past,2014-10
2014-10-19,221.0,234.0,191.0,43.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,333.0,201.0,132.0,97.0,35.0,34.0,35.0,34.0,42.0,2014.0,past,2014-10
2014-10-26,390.0,221.0,-13.0,234.0,191.0,43.0,42.0,1.0,1.0,0.0,0.0,588.5,255.5,333.0,201.0,132.0,97.0,132.0,97.0,43.0,2014.0,past,2014-10
2014-11-02,177.0,390.0,169.0,221.0,-13.0,234.0,191.0,43.0,42.0,1.0,1.0,231.0,-357.5,588.5,255.5,333.0,201.0,333.0,201.0,44.0,2014.0,past,2014-11
2014-11-09,71.0,177.0,-213.0,390.0,169.0,221.0,-13.0,234.0,191.0,43.0,42.0,140.0,-91.0,231.0,-357.5,588.5,255.5,588.5,255.5,45.0,2014.0,past,2014-11
2014-11-16,30.0,71.0,-106.0,177.0,-213.0,390.0,169.0,221.0,-13.0,234.0,191.0,31.0,-109.0,140.0,-91.0,231.0,-357.5,231.0,-357.5,46.0,2014.0,past,2014-11
2014-11-23,5.0,30.0,-41.0,71.0,-106.0,177.0,-213.0,390.0,169.0,221.0,-13.0,26.0,-5.0,31.0,-109.0,140.0,-91.0,140.0,-91.0,47.0,2014.0,past,2014-11
2014-11-30,10.0,5.0,-25.0,30.0,-41.0,71.0,-106.0,177.0,-213.0,390.0,169.0,6.0,-20.0,26.0,-5.0,31.0,-109.0,31.0,-109.0,48.0,2014.0,past,2014-11
2014-12-07,12.0,10.0,5.0,5.0,-25.0,30.0,-41.0,71.0,-106.0,177.0,-213.0,28.0,22.0,6.0,-20.0,26.0,-5.0,26.0,-5.0,49.0,2014.0,past,2014-12
2014-12-14,1.0,12.0,2.0,10.0,5.0,5.0,-25.0,30.0,-41.0,71.0,-106.0,10.0,-18.0,28.0,22.0,6.0,-20.0,6.0,-20.0,50.0,2014.0,past,2014-12
2014-12-21,5.0,1.0,-11.0,12.0,2.0,10.0,5.0,5.0,-25.0,30.0,-41.0,49.0,39.0,10.0,-18.0,28.0,22.0,28.0,22.0,51.0,2014.0,past,2014-12
2014-12-28,7.0,5.0,4.0,1.0,-11.0,12.0,2.0,10.0,5.0,5.0,-25.0,49.0,0.0,49.0,39.0,10.0,-18.0,10.0,-18.0,52.0,2014.0,past,2014-12
2015-01-04,1.0,7.0,2.0,5.0,4.0,1.0,-11.0,12.0,2.0,10.0,5.0,18.0,-31.0,49.0,0.0,49.0,39.0,49.0,39.0,1.0,2015.0,past,2015-01
2015-01-11,13.0,1.0,-6.0,7.0,2.0,5.0,4.0,1.0,-11.0,12.0,2.0,21.0,3.0,18.0,-31.0,49.0,0.0,49.0,0.0,2.0,2015.0,past,2015-01
2015-01-18,6.0,13.0,12.0,1.0,-6.0,7.0,2.0,5.0,4.0,1.0,-11.0,22.0,1.0,21.0,3.0,18.0,-31.0,18.0,-31.0,3.0,2015.0,past,2015-01
2015-01-25,3.0,6.0,-7.0,13.0,12.0,1.0,-6.0,7.0,2.0,5.0,4.0,46.0,24.0,22.0,1.0,21.0,3.0,21.0,3.0,4.0,2015.0,past,2015-01
2015-02-01,3.0,3.0,-3.0,6.0,-7.0,13.0,12.0,1.0,-6.0,7.0,2.0,16.0,-30.0,46.0,24.0,22.0,1.0,22.0,1.0,5.0,2015.0,past,2015-02
2015-02-08,5.0,3.0,0.0,3.0,-3.0,6.0,-7.0,13.0,12.0,1.0,-6.0,23.0,7.0,16.0,-30.0,46.0,24.0,46.0,24.0,6.0,2015.0,past,2015-02
2015-02-15,4.0,5.0,2.0,3.0,0.0,3.0,-3.0,6.0,-7.0,13.0,12.0,5.0,-18.0,23.0,7.0,16.0,-30.0,16.0,-30.0,7.0,2015.0,past,2015-02
2015-02-22,2.0,4.0,-1.0,5.0,2.0,3.0,0.0,3.0,-3.0,6.0,-7.0,5.0,0.0,5.0,-18.0,23.0,7.0,23.0,7.0,8.0,2015.0,past,2015-02
2015-03-01,2.0,2.0,-2.0,4.0,-1.0,5.0,2.0,3.0,0.0,3.0,-3.0,19.0,14.0,5.0,0.0,5.0,-18.0,5.0,-18.0,9.0,2015.0,past,2015-03
2015-03-08,3.0,2.0,0.0,2.0,-2.0,4.0,-1.0,5.0,2.0,3.0,0.0,12.0,-7.0,19.0,14.0,5.0,0.0,5.0,0.0,10.0,2015.0,past,2015-03
2015-03-15,5.0,3.0,1.0,2.0,0.0,2.0,-2.0,4.0,-1.0,5.0,2.0,8.0,-4.0,12.0,-7.0,19.0,14.0,19.0,14.0,11.0,2015.0,past,2015-03
2015-03-22,3.0,5.0,2.0,3.0,1.0,2.0,0.0,2.0,-2.0,4.0,-1.0,9.0,1.0,8.0,-4.0,12.0,-7.0,12.0,-7.0,12.0,2015.0,past,2015-03
2015-03-29,1.0,3.0,-2.0,5.0,2.0,3.0,1.0,2.0,0.0,2.0,-2.0,9.0,0.0,9.0,1.0,8.0,-4.0,8.0,-4.0,13.0,2015.0,past,2015-03
2015-04-05,6.0,1.0,-2.0,3.0,-2.0,5.0,2.0,3.0,1.0,2.0,0.0,10.0,1.0,9.0,0.0,9.0,1.0,9.0,1.0,14.0,2015.0,past,2015-04
2015-04-12,12.0,6.0,5.0,1.0,-2.0,3.0,-2.0,5.0,2.0,3.0,1.0,14.0,4.0,10.0,1.0,9.0,0.0,9.0,0.0,15.0,2015.0,past,2015-04
2015-04-19,24.0,12.0,6.0,6.0,5.0,1.0,-2.0,3.0,-2.0,5.0,2.0,80.0,66.0,14.0,4.0,10.0,1.0,10.0,1.0,16.0,2015.0,past,2015-04
2015-04-26,111.0,24.0,12.0,12.0,6.0,6.0,5.0,1.0,-2.0,3.0,-2.0,279.0,199.0,80.0,66.0,14.0,4.0,14.0,4.0,17.0,2015.0,past,2015-04
2015-05-03,388.0,111.0,87.0,24.0,12.0,12.0,6.0,6.0,5.0,1.0,-2.0,262.5,-16.5,279.0,199.0,80.0,66.0,80.0,66.0,18.0,2015.0,past,2015-05
2015-05-10,325.5,388.0,277.0,111.0,87.0,24.0,12.0,12.0,6.0,6.0,5.0,499.0,236.5,262.5,-16.5,279.0,199.0,279.0,199.0,19.0,2015.0,past,2015-05
2015-05-17,442.0,325.5,-62.5,388.0,277.0,111.0,87.0,24.0,12.0,12.0,6.0,306.5,-192.5,499.0,236.5,262.5,-16.5,262.5,-16.5,20.0,2015.0,past,2015-05
2015-05-24,39.0,442.0,116.5,325.5,-62.5,388.0,277.0,111.0,87.0,24.0,12.0,25.0,-281.5,306.5,-192.5,499.0,236.5,499.0,236.5,21.0,2015.0,past,2015-05
2015-05-31,16.0,39.0,-403.0,442.0,116.5,325.5,-62.5,388.0,277.0,111.0,87.0,3.0,-22.0,25.0,-281.5,306.5,-192.5,306.5,-192.5,22.0,2015.0,past,2015-05
2015-06-07,0.0,16.0,-23.0,39.0,-403.0,442.0,116.5,325.5,-62.5,388.0,277.0,0.0,-3.0,3.0,-22.0,25.0,-281.5,25.0,-281.5,23.0,2015.0,past,2015-06
2015-06-14,0.0,0.0,-16.0,16.0,-23.0,39.0,-403.0,442.0,116.5,325.5,-62.5,0.0,0.0,0.0,-3.0,3.0,-22.0,3.0,-22.0,24.0,2015.0,past,2015-06
2015-06-21,0.0,0.0,0.0,0.0,-16.0,16.0,-23.0,39.0,-403.0,442.0,116.5,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,25.0,2015.0,past,2015-06
2015-06-28,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,16.0,-23.0,39.0,-403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2015.0,past,2015-06
2015-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,16.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2015.0,past,2015-07
2015-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2015.0,past,2015-07
2015-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2015.0,past,2015-07
2015-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2015.0,past,2015-07
2015-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2015.0,past,2015-08
2015-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2015.0,past,2015-08
2015-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2015.0,past,2015-08
2015-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2015.0,past,2015-08
2015-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2015.0,past,2015-08
2015-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2015.0,past,2015-09
2015-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2015.0,past,2015-09
2015-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2015.0,past,2015-09
2015-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2015.0,past,2015-09
2015-10-04,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,2015.0,past,2015-10
2015-10-11,72.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,191.0,43.0,42.0,1.0,1.0,1.0,1.0,41.0,2015.0,past,2015-10
2015-10-18,193.0,72.0,18.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,-13.0,234.0,191.0,43.0,42.0,43.0,42.0,42.0,2015.0,past,2015-10
2015-10-25,322.5,193.0,121.0,72.0,18.0,54.0,54.0,0.0,0.0,0.0,0.0,390.0,169.0,221.0,-13.0,234.0,191.0,234.0,191.0,43.0,2015.0,past,2015-10
2015-11-01,121.0,322.5,129.5,193.0,121.0,72.0,18.0,54.0,54.0,0.0,0.0,177.0,-213.0,390.0,169.0,221.0,-13.0,221.0,-13.0,44.0,2015.0,past,2015-11
2015-11-08,125.0,121.0,-201.5,322.5,129.5,193.0,121.0,72.0,18.0,54.0,54.0,71.0,-106.0,177.0,-213.0,390.0,169.0,390.0,169.0,45.0,2015.0,past,2015-11
2015-11-15,56.0,125.0,4.0,121.0,-201.5,322.5,129.5,193.0,121.0,72.0,18.0,30.0,-41.0,71.0,-106.0,177.0,-213.0,177.0,-213.0,46.0,2015.0,past,2015-11
2015-11-22,26.0,56.0,-69.0,125.0,4.0,121.0,-201.5,322.5,129.5,193.0,121.0,5.0,-25.0,30.0,-41.0,71.0,-106.0,71.0,-106.0,47.0,2015.0,past,2015-11
2015-11-29,42.0,26.0,-30.0,56.0,-69.0,125.0,4.0,121.0,-201.5,322.5,129.5,10.0,5.0,5.0,-25.0,30.0,-41.0,30.0,-41.0,48.0,2015.0,past,2015-11
2015-12-06,15.0,42.0,16.0,26.0,-30.0,56.0,-69.0,125.0,4.0,121.0,-201.5,12.0,2.0,10.0,5.0,5.0,-25.0,5.0,-25.0,49.0,2015.0,past,2015-12
2015-12-13,8.0,15.0,-27.0,42.0,16.0,26.0,-30.0,56.0,-69.0,125.0,4.0,1.0,-11.0,12.0,2.0,10.0,5.0,10.0,5.0,50.0,2015.0,past,2015-12
2015-12-20,4.0,8.0,-7.0,15.0,-27.0,42.0,16.0,26.0,-30.0,56.0,-69.0,5.0,4.0,1.0,-11.0,12.0,2.0,12.0,2.0,51.0,2015.0,past,2015-12
2015-12-27,4.0,4.0,-4.0,8.0,-7.0,15.0,-27.0,42.0,16.0,26.0,-30.0,7.0,2.0,5.0,4.0,1.0,-11.0,1.0,-11.0,52.0,2015.0,past,2015-12
2016-01-03,16.0,4.0,0.0,4.0,-4.0,8.0,-7.0,15.0,-27.0,42.0,16.0,1.0,-6.0,7.0,2.0,5.0,4.0,5.0,4.0,53.0,2016.0,past,2016-01
2016-01-10,11.0,16.0,12.0,4.0,0.0,4.0,-4.0,8.0,-7.0,15.0,-27.0,13.0,12.0,1.0,-6.0,7.0,2.0,7.0,2.0,1.0,2016.0,past,2016-01
2016-01-17,4.0,11.0,-5.0,16.0,12.0,4.0,0.0,4.0,-4.0,8.0,-7.0,6.0,-7.0,13.0,12.0,1.0,-6.0,1.0,-6.0,2.0,2016.0,past,2016-01
2016-01-24,0.0,4.0,-7.0,11.0,-5.0,16.0,12.0,4.0,0.0,4.0,-4.0,3.0,-3.0,6.0,-7.0,13.0,12.0,13.0,12.0,3.0,2016.0,past,2016-01
2016-01-31,1.0,0.0,-4.0,4.0,-7.0,11.0,-5.0,16.0,12.0,4.0,0.0,3.0,0.0,3.0,-3.0,6.0,-7.0,6.0,-7.0,4.0,2016.0,past,2016-01
2016-02-07,6.0,1.0,1.0,0.0,-4.0,4.0,-7.0,11.0,-5.0,16.0,12.0,5.0,2.0,3.0,0.0,3.0,-3.0,3.0,-3.0,5.0,2016.0,past,2016-02
2016-02-14,2.0,6.0,5.0,1.0,1.0,0.0,-4.0,4.0,-7.0,11.0,-5.0,4.0,-1.0,5.0,2.0,3.0,0.0,3.0,0.0,6.0,2016.0,past,2016-02
2016-02-21,28.0,2.0,-4.0,6.0,5.0,1.0,1.0,0.0,-4.0,4.0,-7.0,2.0,-2.0,4.0,-1.0,5.0,2.0,5.0,2.0,7.0,2016.0,past,2016-02
2016-02-28,22.0,28.0,26.0,2.0,-4.0,6.0,5.0,1.0,1.0,0.0,-4.0,2.0,0.0,2.0,-2.0,4.0,-1.0,4.0,-1.0,8.0,2016.0,past,2016-02
2016-03-06,35.0,22.0,-6.0,28.0,26.0,2.0,-4.0,6.0,5.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,-2.0,2.0,-2.0,9.0,2016.0,past,2016-03
2016-03-13,14.0,35.0,13.0,22.0,-6.0,28.0,26.0,2.0,-4.0,6.0,5.0,5.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,10.0,2016.0,past,2016-03
2016-03-20,1.0,14.0,-21.0,35.0,13.0,22.0,-6.0,28.0,26.0,2.0,-4.0,3.0,-2.0,5.0,2.0,3.0,1.0,3.0,1.0,11.0,2016.0,past,2016-03
2016-03-27,2.0,1.0,-13.0,14.0,-21.0,35.0,13.0,22.0,-6.0,28.0,26.0,1.0,-2.0,3.0,-2.0,5.0,2.0,5.0,2.0,12.0,2016.0,past,2016-03
2016-04-03,17.0,2.0,1.0,1.0,-13.0,14.0,-21.0,35.0,13.0,22.0,-6.0,6.0,5.0,1.0,-2.0,3.0,-2.0,3.0,-2.0,13.0,2016.0,past,2016-04
2016-04-10,21.0,17.0,15.0,2.0,1.0,1.0,-13.0,14.0,-21.0,35.0,13.0,12.0,6.0,6.0,5.0,1.0,-2.0,1.0,-2.0,14.0,2016.0,past,2016-04
2016-04-17,83.0,21.0,4.0,17.0,15.0,2.0,1.0,1.0,-13.0,14.0,-21.0,24.0,12.0,12.0,6.0,6.0,5.0,6.0,5.0,15.0,2016.0,past,2016-04
2016-04-24,237.0,83.0,62.0,21.0,4.0,17.0,15.0,2.0,1.0,1.0,-13.0,111.0,87.0,24.0,12.0,12.0,6.0,12.0,6.0,16.0,2016.0,past,2016-04
