observation_date,observation_count,one_week_ago,delta_one_week_ago,two_week_ago,delta_two_week_ago,three_week_ago,delta_three_week_ago,four_week_ago,delta_four_week_ago,five_week_ago,delta_five_week_ago,one_year_ago,one_year_ago_delta,one_year_one_week_ago,one_year_one_week_ago_delta,one_year_two_week_ago,one_year_two_week_ago_delta,one_year_three_week_ago,one_year_three_week_ago_delta,week_num,year_num,status,month
2022-04-03,10.166666666666666,5.833333333333333,0.0,0.16666666666666666,5.666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,34.0,-28.166666666666668,1.0,33.0,0.0,34.0,0.0,34.0,13.0,2022.0,predicted,2022-04
2022-04-10,66.33333333333333,10.166666666666666,0.0,5.833333333333333,4.333333333333333,0.16666666666666666,5.666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,150.0,-139.83333333333334,34.0,116.0,1.0,149.0,0.0,150.0,14.0,2022.0,predicted,2022-04
2022-04-17,100.33333333333333,66.33333333333333,0.0,10.166666666666666,56.166666666666664,5.833333333333333,4.333333333333333,0.16666666666666666,5.666666666666666,0.16666666666666666,0.0,209.0,-142.66666666666669,150.0,59.0,34.0,175.0,1.0,208.0,15.0,2022.0,predicted,2022-04
2022-04-24,85.16666666666667,100.33333333333333,0.0,66.33333333333333,34.0,10.166666666666666,56.166666666666664,5.833333333333333,4.333333333333333,0.16666666666666666,5.666666666666666,134.0,-33.66666666666667,209.0,-75.0,150.0,-16.0,34.0,100.0,16.0,2022.0,predicted,2022-04
2022-05-01,75.25,85.16666666666667,0.0,100.33333333333333,-15.166666666666657,66.33333333333333,34.0,10.166666666666666,56.166666666666664,5.833333333333333,4.333333333333333,62.0,23.16666666666667,134.0,-72.0,209.0,-147.0,150.0,-88.0,17.0,2022.0,predicted,2022-05
2022-05-08,46.333333333333336,75.25,0.0,85.16666666666667,-9.916666666666671,100.33333333333333,-15.166666666666657,66.33333333333333,34.0,10.166666666666666,56.166666666666664,25.0,50.25,62.0,-37.0,134.0,-109.0,209.0,-184.0,18.0,2022.0,predicted,2022-05
2022-05-15,2.0,46.333333333333336,0.0,75.25,-28.916666666666664,85.16666666666667,-9.916666666666671,100.33333333333333,-15.166666666666657,66.33333333333333,34.0,4.0,42.333333333333336,25.0,-21.0,62.0,-58.0,134.0,-130.0,19.0,2022.0,predicted,2022-05
2022-05-22,0.0,2.0,0.0,46.333333333333336,-44.333333333333336,75.25,-28.916666666666664,85.16666666666667,-9.916666666666671,100.33333333333333,-15.166666666666657,0.0,2.0,4.0,-4.0,25.0,-25.0,62.0,-62.0,20.0,2022.0,predicted,2022-05
2022-05-29,0.16666666666666666,0.0,0.0,2.0,-2.0,46.333333333333336,-44.333333333333336,75.25,-28.916666666666664,85.16666666666667,-9.916666666666671,0.0,0.0,0.0,0.0,4.0,-4.0,25.0,-25.0,21.0,2022.0,predicted,2022-05
2022-06-05,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,2.0,-2.0,46.333333333333336,-44.333333333333336,75.25,-28.916666666666664,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,4.0,-4.0,22.0,2022.0,predicted,2022-06
2022-06-12,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,2.0,-2.0,46.333333333333336,-44.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2022.0,predicted,2022-06
2022-06-19,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2022.0,predicted,2022-06
2022-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2022.0,predicted,2022-06
2022-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2022.0,predicted,2022-07
