observation_date,observation_count,one_week_ago,delta_one_week_ago,two_week_ago,delta_two_week_ago,three_week_ago,delta_three_week_ago,four_week_ago,delta_four_week_ago,five_week_ago,delta_five_week_ago,one_year_ago,one_year_ago_delta,one_year_one_week_ago,one_year_one_week_ago_delta,one_year_two_week_ago,one_year_two_week_ago_delta,one_year_three_week_ago,one_year_three_week_ago_delta,week_num,year_num,status,month
2018-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2018.0,past,2018-12
2018-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2018.0,past,2018-12
2018-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2018.0,past,2018-12
2018-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2018.0,past,2018-12
2019-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,past,2019-02
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,past,2019-03
2019-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2019.0,past,2019-03
2019-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2019.0,past,2019-03
2019-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2019.0,past,2019-03
2019-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2019.0,past,2019-03
2019-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2019.0,past,2019-04
2019-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2019.0,past,2019-04
2019-04-21,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2019.0,past,2019-04
2019-04-28,34.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,56.0,7.0,7.0,0.0,0.0,0.0,0.0,17.0,2019.0,past,2019-04
2019-05-05,179.0,34.0,26.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,300.0,63.0,56.0,7.0,7.0,7.0,7.0,18.0,2019.0,past,2019-05
2019-05-12,290.0,179.0,145.0,34.0,26.0,8.0,8.0,0.0,0.0,0.0,0.0,330.0,-33.0,363.0,300.0,63.0,56.0,63.0,56.0,19.0,2019.0,past,2019-05
2019-05-19,415.0,290.0,111.0,179.0,145.0,34.0,26.0,8.0,8.0,0.0,0.0,181.0,-149.0,330.0,-33.0,363.0,300.0,363.0,300.0,20.0,2019.0,past,2019-05
2019-05-26,269.0,415.0,125.0,290.0,111.0,179.0,145.0,34.0,26.0,8.0,8.0,297.5,116.5,181.0,-149.0,330.0,-33.0,330.0,-33.0,21.0,2019.0,past,2019-05
2019-06-02,338.0,269.0,-146.0,415.0,125.0,290.0,111.0,179.0,145.0,34.0,26.0,197.0,-100.5,297.5,116.5,181.0,-149.0,181.0,-149.0,22.0,2019.0,past,2019-06
2019-06-09,229.0,338.0,69.0,269.0,-146.0,415.0,125.0,290.0,111.0,179.0,145.0,229.0,32.0,197.0,-100.5,297.5,116.5,297.5,116.5,23.0,2019.0,past,2019-06
2019-06-16,228.0,229.0,-109.0,338.0,69.0,269.0,-146.0,415.0,125.0,290.0,111.0,193.0,-36.0,229.0,32.0,197.0,-100.5,197.0,-100.5,24.0,2019.0,past,2019-06
2019-06-23,177.0,228.0,-1.0,229.0,-109.0,338.0,69.0,269.0,-146.0,415.0,125.0,61.0,-132.0,193.0,-36.0,229.0,32.0,229.0,32.0,25.0,2019.0,past,2019-06
2019-06-30,170.0,177.0,-51.0,228.0,-1.0,229.0,-109.0,338.0,69.0,269.0,-146.0,138.0,77.0,61.0,-132.0,193.0,-36.0,193.0,-36.0,26.0,2019.0,past,2019-06
2019-07-07,200.0,170.0,-7.0,177.0,-51.0,228.0,-1.0,229.0,-109.0,338.0,69.0,54.0,-84.0,138.0,77.0,61.0,-132.0,61.0,-132.0,27.0,2019.0,past,2019-07
2019-07-14,61.0,200.0,30.0,170.0,-7.0,177.0,-51.0,228.0,-1.0,229.0,-109.0,87.0,33.0,54.0,-84.0,138.0,77.0,138.0,77.0,28.0,2019.0,past,2019-07
2019-07-21,71.0,61.0,-139.0,200.0,30.0,170.0,-7.0,177.0,-51.0,228.0,-1.0,92.0,5.0,87.0,33.0,54.0,-84.0,54.0,-84.0,29.0,2019.0,past,2019-07
2019-07-28,35.0,71.0,10.0,61.0,-139.0,200.0,30.0,170.0,-7.0,177.0,-51.0,92.0,0.0,92.0,5.0,87.0,33.0,87.0,33.0,30.0,2019.0,past,2019-07
2019-08-04,168.0,35.0,-36.0,71.0,10.0,61.0,-139.0,200.0,30.0,170.0,-7.0,81.0,-11.0,92.0,0.0,92.0,5.0,92.0,5.0,31.0,2019.0,past,2019-08
2019-08-11,52.0,168.0,133.0,35.0,-36.0,71.0,10.0,61.0,-139.0,200.0,30.0,22.0,-59.0,81.0,-11.0,92.0,0.0,92.0,0.0,32.0,2019.0,past,2019-08
2019-08-18,62.0,52.0,-116.0,168.0,133.0,35.0,-36.0,71.0,10.0,61.0,-139.0,10.0,-12.0,22.0,-59.0,81.0,-11.0,81.0,-11.0,33.0,2019.0,past,2019-08
2019-08-25,16.0,62.0,10.0,52.0,-116.0,168.0,133.0,35.0,-36.0,71.0,10.0,2.0,-8.0,10.0,-12.0,22.0,-59.0,22.0,-59.0,34.0,2019.0,past,2019-08
2019-09-01,3.0,16.0,-46.0,62.0,10.0,52.0,-116.0,168.0,133.0,35.0,-36.0,2.0,0.0,2.0,-8.0,10.0,-12.0,10.0,-12.0,35.0,2019.0,past,2019-09
2019-09-08,12.0,3.0,-13.0,16.0,-46.0,62.0,10.0,52.0,-116.0,168.0,133.0,1.0,-1.0,2.0,0.0,2.0,-8.0,2.0,-8.0,36.0,2019.0,past,2019-09
2019-09-15,2.0,12.0,9.0,3.0,-13.0,16.0,-46.0,62.0,10.0,52.0,-116.0,3.0,2.0,1.0,-1.0,2.0,0.0,2.0,0.0,37.0,2019.0,past,2019-09
2019-09-22,2.0,2.0,-10.0,12.0,9.0,3.0,-13.0,16.0,-46.0,62.0,10.0,0.0,-3.0,3.0,2.0,1.0,-1.0,1.0,-1.0,38.0,2019.0,past,2019-09
2019-09-29,2.0,2.0,0.0,2.0,-10.0,12.0,9.0,3.0,-13.0,16.0,-46.0,0.0,0.0,0.0,-3.0,3.0,2.0,3.0,2.0,39.0,2019.0,past,2019-09
2019-10-06,1.0,2.0,0.0,2.0,0.0,2.0,-10.0,12.0,9.0,3.0,-13.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,40.0,2019.0,past,2019-10
2019-10-13,0.0,1.0,-1.0,2.0,0.0,2.0,0.0,2.0,-10.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2019.0,past,2019-10
2019-10-20,0.0,0.0,-1.0,1.0,-1.0,2.0,0.0,2.0,0.0,2.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2019.0,past,2019-10
2019-10-27,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2019.0,past,2019-10
2019-11-03,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2019.0,past,2019-11
2019-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2019.0,past,2019-11
2019-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2019.0,past,2019-11
2019-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2019.0,past,2019-11
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2019.0,past,2019-12
2019-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2019.0,past,2019-12
2019-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2019.0,past,2019-12
2019-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2019.0,past,2019-12
2019-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2019.0,past,2019-12
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2020.0,past,2020-02
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2020.0,past,2020-02
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2020.0,past,2020-02
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2020.0,past,2020-02
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2020.0,past,2020-03
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2020.0,past,2020-03
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2020.0,past,2020-03
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2020.0,past,2020-03
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2020.0,past,2020-03
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2020.0,past,2020-04
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2020.0,past,2020-04
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2020.0,past,2020-04
2020-04-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,26.0,8.0,8.0,0.0,0.0,0.0,0.0,17.0,2020.0,past,2020-04
2020-05-03,41.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,145.0,34.0,26.0,8.0,8.0,8.0,8.0,18.0,2020.0,past,2020-05
2020-05-10,289.0,41.0,38.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,111.0,179.0,145.0,34.0,26.0,34.0,26.0,19.0,2020.0,past,2020-05
2020-05-17,450.0,289.0,248.0,41.0,38.0,3.0,3.0,0.0,0.0,0.0,0.0,415.0,125.0,290.0,111.0,179.0,145.0,179.0,145.0,20.0,2020.0,past,2020-05
2020-05-24,299.5,450.0,161.0,289.0,248.0,41.0,38.0,3.0,3.0,0.0,0.0,269.0,-146.0,415.0,125.0,290.0,111.0,290.0,111.0,21.0,2020.0,past,2020-05
2020-05-31,557.5,299.5,-150.5,450.0,161.0,289.0,248.0,41.0,38.0,3.0,3.0,338.0,69.0,269.0,-146.0,415.0,125.0,415.0,125.0,22.0,2020.0,past,2020-05
2020-06-07,466.0,557.5,258.0,299.5,-150.5,450.0,161.0,289.0,248.0,41.0,38.0,229.0,-109.0,338.0,69.0,269.0,-146.0,269.0,-146.0,23.0,2020.0,past,2020-06
2020-06-14,245.0,466.0,-91.5,557.5,258.0,299.5,-150.5,450.0,161.0,289.0,248.0,228.0,-1.0,229.0,-109.0,338.0,69.0,338.0,69.0,24.0,2020.0,past,2020-06
2020-06-21,212.0,245.0,-221.0,466.0,-91.5,557.5,258.0,299.5,-150.5,450.0,161.0,177.0,-51.0,228.0,-1.0,229.0,-109.0,229.0,-109.0,25.0,2020.0,past,2020-06
2020-06-28,253.0,212.0,-33.0,245.0,-221.0,466.0,-91.5,557.5,258.0,299.5,-150.5,170.0,-7.0,177.0,-51.0,228.0,-1.0,228.0,-1.0,26.0,2020.0,past,2020-06
2020-07-05,91.0,253.0,41.0,212.0,-33.0,245.0,-221.0,466.0,-91.5,557.5,258.0,200.0,30.0,170.0,-7.0,177.0,-51.0,177.0,-51.0,27.0,2020.0,past,2020-07
2020-07-12,69.0,91.0,-162.0,253.0,41.0,212.0,-33.0,245.0,-221.0,466.0,-91.5,61.0,-139.0,200.0,30.0,170.0,-7.0,170.0,-7.0,28.0,2020.0,past,2020-07
2020-07-19,25.0,69.0,-22.0,91.0,-162.0,253.0,41.0,212.0,-33.0,245.0,-221.0,71.0,10.0,61.0,-139.0,200.0,30.0,200.0,30.0,29.0,2020.0,past,2020-07
2020-07-26,32.0,25.0,-44.0,69.0,-22.0,91.0,-162.0,253.0,41.0,212.0,-33.0,35.0,-36.0,71.0,10.0,61.0,-139.0,61.0,-139.0,30.0,2020.0,past,2020-07
2020-08-02,39.0,32.0,7.0,25.0,-44.0,69.0,-22.0,91.0,-162.0,253.0,41.0,168.0,133.0,35.0,-36.0,71.0,10.0,71.0,10.0,31.0,2020.0,past,2020-08
2020-08-09,59.0,39.0,7.0,32.0,7.0,25.0,-44.0,69.0,-22.0,91.0,-162.0,52.0,-116.0,168.0,133.0,35.0,-36.0,35.0,-36.0,32.0,2020.0,past,2020-08
2020-08-16,14.0,59.0,20.0,39.0,7.0,32.0,7.0,25.0,-44.0,69.0,-22.0,62.0,10.0,52.0,-116.0,168.0,133.0,168.0,133.0,33.0,2020.0,past,2020-08
2020-08-23,7.0,14.0,-45.0,59.0,20.0,39.0,7.0,32.0,7.0,25.0,-44.0,16.0,-46.0,62.0,10.0,52.0,-116.0,52.0,-116.0,34.0,2020.0,past,2020-08
2020-08-30,9.0,7.0,-7.0,14.0,-45.0,59.0,20.0,39.0,7.0,32.0,7.0,3.0,-13.0,16.0,-46.0,62.0,10.0,62.0,10.0,35.0,2020.0,past,2020-08
2020-09-06,9.0,9.0,2.0,7.0,-7.0,14.0,-45.0,59.0,20.0,39.0,7.0,12.0,9.0,3.0,-13.0,16.0,-46.0,16.0,-46.0,36.0,2020.0,past,2020-09
2020-09-13,10.0,9.0,0.0,9.0,2.0,7.0,-7.0,14.0,-45.0,59.0,20.0,2.0,-10.0,12.0,9.0,3.0,-13.0,3.0,-13.0,37.0,2020.0,past,2020-09
2020-09-20,9.0,10.0,1.0,9.0,0.0,9.0,2.0,7.0,-7.0,14.0,-45.0,2.0,0.0,2.0,-10.0,12.0,9.0,12.0,9.0,38.0,2020.0,past,2020-09
2020-09-27,14.0,9.0,-1.0,10.0,1.0,9.0,0.0,9.0,2.0,7.0,-7.0,2.0,0.0,2.0,0.0,2.0,-10.0,2.0,-10.0,39.0,2020.0,past,2020-09
2020-10-04,7.0,14.0,5.0,9.0,-1.0,10.0,1.0,9.0,0.0,9.0,2.0,1.0,-1.0,2.0,0.0,2.0,0.0,2.0,0.0,40.0,2020.0,past,2020-10
2020-10-11,0.0,7.0,-7.0,14.0,5.0,9.0,-1.0,10.0,1.0,9.0,0.0,0.0,-1.0,1.0,-1.0,2.0,0.0,2.0,0.0,41.0,2020.0,past,2020-10
2020-10-18,0.0,0.0,-7.0,7.0,-7.0,14.0,5.0,9.0,-1.0,10.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,42.0,2020.0,past,2020-10
2020-10-25,0.0,0.0,0.0,0.0,-7.0,7.0,-7.0,14.0,5.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,43.0,2020.0,past,2020-10
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,7.0,-7.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2020.0,past,2020-11
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2020.0,past,2020-11
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2020.0,past,2020-11
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2020.0,past,2020-11
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2020.0,past,2020-11
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2020.0,past,2020-12
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2020.0,past,2020-12
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2020.0,past,2020-12
2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2020.0,past,2020-12
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2021.0,past,2021-01
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021.0,past,2021-01
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021.0,past,2021-01
2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021.0,past,2021-01
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021.0,past,2021-01
2021-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2021.0,past,2021-02
2021-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2021.0,past,2021-02
2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2021.0,past,2021-02
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2021.0,past,2021-02
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2021.0,past,2021-03
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2021.0,past,2021-03
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2021.0,past,2021-03
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2021.0,past,2021-03
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2021.0,past,2021-04
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2021.0,past,2021-04
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2021.0,past,2021-04
2021-04-25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2021.0,past,2021-04
2021-05-02,290.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,38.0,3.0,3.0,0.0,0.0,0.0,0.0,17.0,2021.0,past,2021-05
2021-05-09,380.0,290.0,284.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,248.0,41.0,38.0,3.0,3.0,3.0,3.0,18.0,2021.0,past,2021-05
2021-05-16,284.0,380.0,90.0,290.0,284.0,6.0,6.0,0.0,0.0,0.0,0.0,450.0,161.0,289.0,248.0,41.0,38.0,41.0,38.0,19.0,2021.0,past,2021-05
2021-05-23,324.0,284.0,-96.0,380.0,90.0,290.0,284.0,6.0,6.0,0.0,0.0,299.5,-150.5,450.0,161.0,289.0,248.0,289.0,248.0,20.0,2021.0,past,2021-05
2021-05-30,238.0,324.0,40.0,284.0,-96.0,380.0,90.0,290.0,284.0,6.0,6.0,557.5,258.0,299.5,-150.5,450.0,161.0,450.0,161.0,21.0,2021.0,past,2021-05
2021-06-06,307.0,238.0,-86.0,324.0,40.0,284.0,-96.0,380.0,90.0,290.0,284.0,466.0,-91.5,557.5,258.0,299.5,-150.5,299.5,-150.5,22.0,2021.0,past,2021-06
2021-06-13,130.0,307.0,69.0,238.0,-86.0,324.0,40.0,284.0,-96.0,380.0,90.0,245.0,-221.0,466.0,-91.5,557.5,258.0,557.5,258.0,23.0,2021.0,past,2021-06
2021-06-20,200.0,130.0,-177.0,307.0,69.0,238.0,-86.0,324.0,40.0,284.0,-96.0,212.0,-33.0,245.0,-221.0,466.0,-91.5,466.0,-91.5,24.0,2021.0,past,2021-06
2021-06-27,136.0,200.0,70.0,130.0,-177.0,307.0,69.0,238.0,-86.0,324.0,40.0,253.0,41.0,212.0,-33.0,245.0,-221.0,245.0,-221.0,25.0,2021.0,past,2021-06
2021-07-04,165.855,136.0,0.0,200.0,-64.0,130.0,70.0,307.0,-177.0,238.0,69.0,91.0,45.0,253.0,-162.0,212.0,-121.0,245.0,-154.0,26.0,2021.0,predicted,2021-07
2021-07-11,162.165,165.855,0.0,136.0,29.85499999999999,200.0,-64.0,130.0,70.0,307.0,-177.0,69.0,96.85499999999999,91.0,-22.0,253.0,-184.0,212.0,-143.0,27.0,2021.0,predicted,2021-07
2021-07-18,146.565,162.165,0.0,165.855,-3.6899999999999977,136.0,29.85499999999999,200.0,-64.0,130.0,70.0,25.0,137.165,69.0,-44.0,91.0,-66.0,253.0,-228.0,28.0,2021.0,predicted,2021-07
2021-07-25,141.79,146.565,0.0,162.165,-15.599999999999994,165.855,-3.6899999999999977,136.0,29.85499999999999,200.0,-64.0,32.0,114.565,25.0,7.0,69.0,-37.0,91.0,-59.0,29.0,2021.0,predicted,2021-07
2021-08-01,139.285,141.79,0.0,146.565,-4.775000000000006,162.165,-15.599999999999994,165.855,-3.6899999999999977,136.0,29.85499999999999,39.0,102.78999999999999,32.0,7.0,25.0,14.0,69.0,-30.0,30.0,2021.0,predicted,2021-08
2021-08-08,151.63,139.285,0.0,141.79,-2.5049999999999955,146.565,-4.775000000000006,162.165,-15.599999999999994,165.855,-3.6899999999999977,59.0,80.285,39.0,20.0,32.0,27.0,25.0,34.0,31.0,2021.0,predicted,2021-08
2021-08-15,58.08,151.63,0.0,139.285,12.344999999999999,141.79,-2.5049999999999955,146.565,-4.775000000000006,162.165,-15.599999999999994,14.0,137.63,59.0,-45.0,39.0,-25.0,32.0,-18.0,32.0,2021.0,predicted,2021-08
2021-08-22,36.88,58.08,0.0,151.63,-93.55,139.285,12.344999999999999,141.79,-2.5049999999999955,146.565,-4.775000000000006,7.0,51.08,14.0,-7.0,59.0,-52.0,39.0,-32.0,33.0,2021.0,predicted,2021-08
2021-08-29,20.265,36.88,0.0,58.08,-21.199999999999996,151.63,-93.55,139.285,12.344999999999999,141.79,-2.5049999999999955,9.0,27.880000000000003,7.0,2.0,14.0,-5.0,59.0,-50.0,34.0,2021.0,predicted,2021-08
2021-09-05,14.93,20.265,0.0,36.88,-16.615000000000002,58.08,-21.199999999999996,151.63,-93.55,139.285,12.344999999999999,9.0,11.265,9.0,0.0,7.0,2.0,14.0,-5.0,35.0,2021.0,predicted,2021-09
2021-09-12,13.52,14.93,0.0,20.265,-5.335000000000001,36.88,-16.615000000000002,58.08,-21.199999999999996,151.63,-93.55,10.0,4.93,9.0,1.0,9.0,1.0,7.0,3.0,36.0,2021.0,predicted,2021-09
